Date,Temperature,Humidity,Pressure,Compass,Accelerometer_raw_x,Accelerometer_raw_y,Accelerometer_raw_z,Compass_raw_x,Compass_raw_y,Compass_raw_z,Gyroscope_raw_x,Gyroscope_raw_y,Gyroscope_raw_z,Default
2020-06-20 17:52:17.747777,8,6,6,8,2,4,1,7,6,0,8,8,4,8
2020-06-20 17:52:18.833563,4,7,2,2,5,4,8,2,1,1,9,2,4,4
2020-06-20 17:52:19.920498,6,7,6,2,2,4,1,3,3,4,7,2,4,3
2020-06-20 17:52:21.003044,9,9,2,6,3,4,8,9,6,1,7,3,3,7
2020-06-20 17:52:23.123893,2,6,9,5,5,4,8,5,0,3,8,9,9,4
2020-06-20 17:52:24.207380,8,1,4,6,3,5,8,0,0,5,0,9,4,0
2020-06-20 17:52:25.289939,2,3,0,5,0,4,1,4,9,5,5,3,5,6
2020-06-20 17:52:26.372806,9,0,8,5,3,4,0,5,9,2,2,6,3,5
2020-06-20 17:52:27.455922,6,8,2,4,0,0,9,9,6,7,4,1,1,2
2020-06-20 17:52:38.851346,2,3,3,1,7,5,6,9,0,3,5,5,5,1
2020-06-20 17:52:39.934391,5,1,1,0,2,9,4,2,0,2,4,4,4,2
2020-06-20 17:52:41.017076,8,7,9,3,3,9,6,5,1,2,9,8,9,0
2020-06-20 17:52:42.099758,4,9,2,0,7,4,4,4,2,0,7,2,5,1
2020-06-20 17:52:43.187345,9,7,0,9,7,4,3,8,6,7,6,4,3,2
2020-06-20 17:52:45.311070,4,1,1,4,2,4,8,1,8,1,3,0,1,6
2020-06-20 17:52:46.393975,3,4,2,9,2,9,4,0,5,7,0,2,3,3
2020-06-20 17:52:47.477189,5,7,5,1,0,9,8,5,9,8,8,1,2,0
2020-06-20 17:52:48.562437,9,4,5,7,2,9,8,7,8,4,4,7,9,2
2020-06-20 17:52:49.645561,9,6,4,3,5,4,6,8,2,6,8,7,9,0
2020-06-20 17:52:51.768331,4,0,9,7,8,5,6,7,7,3,1,0,6,7
2020-06-20 17:52:52.853469,3,6,2,3,2,4,3,9,0,3,2,7,3,4
2020-06-20 17:52:53.936349,2,6,5,0,2,9,1,7,9,3,5,7,3,1
2020-06-20 17:52:55.019320,8,9,4,2,3,9,4,2,8,1,2,4,0,4
2020-06-20 17:52:56.102215,3,5,5,0,7,9,4,8,4,9,6,1,3,6
2020-06-20 17:52:58.228794,3,9,2,4,2,5,4,8,8,2,8,1,9,4
2020-06-20 17:53:09.315960,0,7,3,7,7,5,4,3,8,0,0,9,4,1
2020-06-20 17:53:10.400664,9,4,9,5,0,9,8,1,6,9,9,4,7,1
2020-06-20 17:53:11.483429,6,3,1,3,3,4,8,5,6,0,1,7,7,9
2020-06-20 17:53:12.565946,8,2,2,9,8,0,8,5,4,9,0,8,7,5
2020-06-20 17:53:14.692948,8,8,0,0,7,5,8,3,3,7,7,8,8,8
2020-06-20 17:53:15.781445,9,5,2,3,3,4,3,1,1,6,3,8,7,8
2020-06-20 17:53:16.864181,7,1,1,9,7,4,0,9,1,4,6,8,9,4
2020-06-20 17:53:17.951147,6,7,0,2,0,4,4,4,1,2,1,5,6,7
2020-06-20 17:53:19.034499,8,5,4,2,7,4,0,7,7,7,6,3,9,8
2020-06-20 17:53:21.159255,2,6,0,8,3,5,6,5,4,3,6,3,2,7
2020-06-20 17:53:22.248237,7,1,9,2,3,4,3,9,6,6,9,7,3,0
2020-06-20 17:53:23.334480,2,9,6,1,5,0,6,3,8,2,8,7,8,8
2020-06-20 17:53:24.420320,1,3,3,6,7,4,4,3,1,3,0,2,8,6
2020-06-20 17:53:25.508864,4,3,0,8,7,3,4,3,8,7,3,2,0,3
2020-06-20 17:53:27.635188,5,8,7,6,0,9,4,1,7,9,8,9,8,6
2020-06-20 17:53:28.718447,3,2,9,3,2,4,8,5,8,9,5,3,1,4
2020-06-20 17:53:39.807054,9,8,3,3,7,5,8,7,1,9,5,8,8,8
2020-06-20 17:53:40.903276,0,4,3,0,2,5,4,8,8,1,0,1,1,6
2020-06-20 17:53:41.989941,2,5,7,5,7,9,6,3,0,8,2,2,2,3
2020-06-20 17:53:44.113621,3,3,9,2,7,9,4,0,5,0,8,2,1,0
2020-06-20 17:53:45.198668,9,1,2,1,9,2,4,4,3,9,8,8,8,8
2020-06-20 17:53:46.282615,2,7,0,2,7,0,8,7,6,9,6,7,8,6
2020-06-20 17:53:47.372162,0,4,3,9,8,4,4,9,2,7,5,2,4,7
2020-06-20 17:53:48.456977,9,1,6,7,1,4,8,5,4,9,8,0,7,7
2020-06-20 17:53:50.584108,5,6,0,7,0,4,1,2,3,1,8,0,0,2
2020-06-20 17:53:51.673179,9,1,5,2,7,9,8,0,1,9,0,1,5,5
2020-06-20 17:53:52.758220,2,0,4,1,2,5,8,4,0,7,7,2,3,2
2020-06-20 17:53:53.844301,0,3,0,8,0,4,6,6,4,1,1,8,3,1
2020-06-20 17:53:54.935469,2,2,4,6,3,9,3,7,1,4,2,9,4,4
2020-06-20 17:53:57.059123,2,3,3,8,7,0,6,8,3,0,4,1,9,1
2020-06-20 17:53:58.144073,5,0,0,7,1,9,3,4,3,6,8,5,1,8
2020-06-20 17:53:59.229190,2,9,2,3,3,4,0,5,7,8,0,9,2,6
2020-06-20 17:54:11.257543,7,4,3,2,0,9,4,8,1,8,9,9,4,1
2020-06-20 17:54:12.345372,2,4,0,7,7,0,6,4,4,0,7,0,4,6
2020-06-20 17:54:14.469697,8,7,3,7,5,3,3,0,4,4,5,2,0,6
2020-06-20 17:54:15.553485,5,9,0,9,1,5,8,3,6,5,6,6,7,8
2020-06-20 17:54:16.655263,5,2,1,9,2,5,8,5,6,9,9,7,8,1
2020-06-20 17:54:17.743372,6,0,3,7,9,9,4,6,9,0,3,8,7,1
2020-06-20 17:54:18.829015,2,6,5,8,1,9,1,0,7,7,7,2,2,1
2020-06-20 17:54:20.952985,9,8,2,0,2,4,3,2,7,4,8,3,7,6
2020-06-20 17:54:22.038318,9,6,2,0,7,3,4,0,7,7,0,2,4,3
2020-06-20 17:54:23.122182,9,6,6,9,8,5,9,6,1,9,2,4,6,9
2020-06-20 17:54:24.212484,9,0,5,8,2,4,4,8,2,6,3,1,0,5
2020-06-20 17:54:25.296821,2,7,1,9,7,0,8,1,7,6,9,9,6,9
2020-06-20 17:54:27.432195,2,7,5,2,7,5,8,6,6,0,6,3,3,3
2020-06-20 17:54:28.516496,3,0,1,8,1,4,8,0,9,3,7,4,4,0
2020-06-20 17:54:29.604765,9,6,6,1,7,9,6,3,1,2,4,8,1,4
2020-06-20 17:54:30.688691,9,2,1,9,7,9,4,2,8,6,2,4,9,2
2020-06-20 17:54:41.785875,2,7,9,0,7,9,8,9,1,6,5,3,2,0
2020-06-20 17:54:43.908527,9,6,4,5,7,9,4,0,9,9,0,0,4,8
2020-06-20 17:54:44.992357,3,8,2,0,6,5,1,6,0,8,6,5,9,1
2020-06-20 17:54:46.075694,5,9,0,7,3,9,4,8,9,3,5,1,8,3
2020-06-20 17:54:47.177103,9,0,0,2,3,4,8,0,2,4,2,5,7,1
2020-06-20 17:54:48.260658,3,8,7,8,7,4,8,6,0,7,7,4,6,3
2020-06-20 17:54:50.388168,5,7,0,7,5,9,4,4,0,7,9,9,7,1
2020-06-20 17:54:51.472063,3,5,4,9,3,7,3,1,9,6,3,4,8,9
2020-06-20 17:54:52.574477,8,8,3,4,0,0,8,4,9,0,8,2,0,0
2020-06-20 17:54:53.662447,5,6,5,4,0,5,4,8,5,7,1,1,0,5
2020-06-20 17:54:54.746208,0,7,1,5,3,4,8,4,0,1,3,0,2,1
2020-06-20 17:54:56.875091,5,8,5,6,3,5,3,4,8,3,8,2,3,7
2020-06-20 17:54:57.963424,3,5,1,1,7,5,4,7,7,7,8,4,9,4
2020-06-20 17:54:59.047302,4,9,2,5,3,0,6,9,0,8,9,1,8,7
2020-06-20 17:55:00.131235,9,6,4,1,7,9,3,0,1,5,4,0,8,6
2020-06-20 17:55:01.215380,4,7,9,8,2,5,8,2,4,1,3,3,6,2
2020-06-20 17:55:12.617514,0,1,5,1,7,4,8,0,7,5,2,5,7,4
2020-06-20 17:55:13.699877,4,3,9,9,1,9,0,2,4,6,7,7,4,6
2020-06-20 17:55:14.783175,3,2,9,0,2,9,4,9,9,6,8,5,0,9
2020-06-20 17:55:15.869569,9,0,1,4,5,4,1,6,5,1,1,3,7,7
2020-06-20 17:55:16.953870,9,1,2,4,7,4,4,9,9,5,3,2,0,5
2020-06-20 17:55:19.076792,8,5,5,2,8,9,6,1,3,8,5,1,6,1
2020-06-20 17:55:20.159848,9,3,6,8,2,5,8,7,7,8,6,1,5,6
2020-06-20 17:55:21.243179,2,6,2,9,3,4,3,3,6,7,4,2,1,7
2020-06-20 17:55:22.328086,9,9,4,0,7,5,0,4,3,6,5,6,4,1
2020-06-20 17:55:23.411801,2,3,2,0,8,0,8,9,7,2,6,1,6,6
2020-06-20 17:55:25.540099,8,8,0,4,2,9,8,2,2,2,7,2,8,7
2020-06-20 17:55:26.635997,2,2,1,9,3,4,4,4,6,1,7,3,1,9
2020-06-20 17:55:27.730361,8,9,0,1,7,0,0,5,4,9,3,5,4,0
2020-06-20 17:55:28.813784,3,7,6,1,8,4,1,2,8,3,1,1,6,6
2020-06-20 17:55:29.896858,3,2,8,0,3,4,8,6,8,6,0,0,0,1
2020-06-20 17:55:32.022180,2,5,6,2,7,5,8,9,0,9,7,3,8,7
2020-06-20 17:55:42.398565,9,5,9,5,9,4,6,3,5,1,3,2,9,0
2020-06-20 17:55:43.485294,9,5,9,5,3,7,4,0,8,0,1,1,1,6
2020-06-20 17:55:44.568259,2,4,4,1,0,9,6,4,9,7,6,3,9,5
2020-06-20 17:55:45.652190,4,8,0,1,2,5,6,0,2,7,3,3,4,3
2020-06-20 17:55:47.779765,6,5,6,3,2,5,4,4,3,5,6,1,8,5
2020-06-20 17:55:48.867486,6,9,1,2,2,5,3,1,4,6,8,3,8,7
2020-06-20 17:55:49.950914,8,0,2,0,3,9,3,2,4,8,3,5,9,9
2020-06-20 17:55:51.013525,4,6,5,0,0,5,4,5,1,7,5,6,4,9
2020-06-20 17:55:52.100665,2,5,8,1,3,9,4,6,9,0,2,3,4,5
2020-06-20 17:55:54.464818,2,9,3,4,1,4,6,7,1,2,6,2,6,5
2020-06-20 17:55:55.548015,3,6,6,7,3,4,1,3,5,7,0,6,8,7
2020-06-20 17:55:56.634726,4,3,2,6,3,9,8,7,6,4,7,4,4,6
2020-06-20 17:55:57.720077,0,0,8,2,2,5,3,5,3,9,4,2,1,8
2020-06-20 17:55:58.819309,4,1,9,5,5,9,0,9,3,1,4,1,3,6
2020-06-20 17:56:00.945439,2,6,6,7,7,4,8,4,3,0,9,6,8,6
2020-06-20 17:56:02.028138,4,1,4,0,3,4,3,1,9,2,0,5,0,8
2020-06-20 17:56:12.381908,8,2,1,9,3,4,1,1,8,1,4,0,2,2
2020-06-20 17:56:13.466785,8,0,5,7,3,4,4,8,0,1,5,8,8,3
2020-06-20 17:56:14.555001,2,9,8,2,2,4,8,5,4,2,9,6,2,8
2020-06-20 17:56:16.680784,6,5,2,3,5,9,0,7,3,9,0,0,2,7
2020-06-20 17:56:17.764863,9,0,3,4,6,9,6,1,6,2,7,1,0,3
2020-06-20 17:56:18.848405,6,8,4,9,7,4,4,3,7,1,0,2,0,1
2020-06-20 17:56:19.933420,1,1,7,1,2,5,8,4,7,7,7,4,6,6
2020-06-20 17:56:21.017412,3,6,4,5,3,9,6,3,4,7,3,5,0,1
2020-06-20 17:56:23.142691,1,6,6,5,2,4,8,3,6,0,8,2,1,2
2020-06-20 17:56:24.226488,6,4,5,2,7,5,4,3,5,1,5,8,9,5
2020-06-20 17:56:25.310260,2,0,2,0,7,4,0,6,0,3,9,8,8,9
2020-06-20 17:56:26.394332,9,7,4,5,8,9,8,7,7,5,5,0,8,2
2020-06-20 17:56:27.484171,8,6,3,1,5,4,4,4,6,0,2,7,8,0
2020-06-20 17:56:29.619223,6,3,6,0,0,0,3,7,3,3,7,4,5,8
2020-06-20 17:56:30.702428,2,5,6,9,7,0,4,6,1,5,5,3,1,3
2020-06-20 17:56:31.785587,9,6,5,7,5,9,3,1,7,4,1,3,6,2
2020-06-20 17:56:42.874659,5,1,3,4,3,9,8,5,8,8,4,8,8,4
2020-06-20 17:56:43.964464,8,6,3,7,2,4,6,2,3,3,3,3,9,9
2020-06-20 17:56:46.092159,8,0,7,5,2,5,3,4,4,5,5,1,3,8
2020-06-20 17:56:47.179969,9,9,7,3,7,5,9,6,2,8,8,9,2,7
2020-06-20 17:56:48.267083,9,2,1,0,8,5,4,4,9,1,1,8,7,5
2020-06-20 17:56:49.354710,8,8,0,8,2,4,4,1,2,1,3,1,3,8
2020-06-20 17:56:50.439793,6,3,2,6,8,4,4,1,2,8,7,9,4,7
2020-06-20 17:56:52.567743,6,4,3,5,1,5,8,3,3,0,1,1,2,2
2020-06-20 17:56:53.653546,9,0,1,6,7,5,0,1,5,1,2,9,4,5
2020-06-20 17:56:54.741947,3,2,3,5,2,4,4,0,7,0,2,6,8,6
2020-06-20 17:56:55.825924,9,3,7,1,2,5,1,8,0,3,6,0,0,0
2020-06-20 17:56:56.909884,0,4,1,2,2,9,4,4,5,8,6,7,9,4
2020-06-20 17:56:59.035336,5,5,6,9,7,4,8,0,0,8,0,4,8,4
2020-06-20 17:57:00.119184,9,8,9,7,5,4,4,2,5,2,2,9,1,5
2020-06-20 17:57:01.208982,2,6,6,0,7,5,4,1,7,1,7,8,9,7
2020-06-20 17:57:02.294897,7,3,1,0,0,4,4,5,2,8,6,5,2,0
2020-06-20 17:57:14.106366,5,7,7,0,5,5,9,3,2,6,0,7,4,1
2020-06-20 17:57:16.228887,0,9,1,8,2,5,1,1,9,6,0,9,6,2
2020-06-20 17:57:17.312959,7,3,8,3,3,7,4,4,3,0,1,2,1,0
2020-06-20 17:57:18.396487,0,5,8,2,5,9,4,7,9,8,8,6,8,3
2020-06-20 17:57:19.499340,9,6,3,6,0,9,8,8,3,8,7,8,3,4
2020-06-20 17:57:20.583698,7,3,2,8,3,5,1,3,6,2,3,6,2,9
2020-06-20 17:57:22.708561,7,3,2,9,8,7,3,8,8,7,3,6,0,1
2020-06-20 17:57:23.792759,5,3,4,9,2,5,6,3,8,0,2,1,6,0
2020-06-20 17:57:24.878874,3,9,0,9,7,5,0,3,3,5,1,8,1,1
2020-06-20 17:57:25.966762,0,7,7,0,7,9,8,8,4,6,7,2,4,6
2020-06-20 17:57:27.050557,5,0,4,0,8,9,8,8,8,8,2,7,0,1
2020-06-20 17:57:29.176239,0,5,8,8,3,9,1,6,1,5,4,7,0,1
2020-06-20 17:57:30.261375,7,4,0,7,8,4,6,9,5,2,6,6,7,3
2020-06-20 17:57:31.344602,7,3,4,5,3,4,6,3,7,1,6,1,4,4
2020-06-20 17:57:32.428958,7,3,6,5,2,5,6,3,3,2,4,2,1,2
2020-06-20 17:57:33.518880,8,1,6,2,7,5,1,3,1,5,4,0,3,7
2020-06-20 17:57:46.391182,5,0,7,7,2,4,4,7,5,9,1,2,4,5
2020-06-20 17:57:47.474709,5,6,2,6,3,9,4,8,6,1,2,7,3,1
2020-06-20 17:57:48.558218,7,0,4,5,1,4,0,9,8,5,0,0,0,1
2020-06-20 17:57:49.642288,0,2,3,0,8,5,0,5,2,7,9,2,7,8
2020-06-20 17:57:50.754023,0,1,0,1,3,5,3,3,6,6,6,2,7,8
2020-06-20 17:57:52.875903,5,0,6,7,2,4,3,0,2,1,6,0,4,0
2020-06-20 17:57:53.959107,8,5,4,0,1,5,8,2,0,8,5,5,7,4
2020-06-20 17:57:55.042474,9,4,4,5,7,5,0,0,6,0,6,5,5,1
2020-06-20 17:57:56.128172,3,1,1,5,3,9,4,2,4,7,7,6,5,2
2020-06-20 17:57:57.211140,8,1,2,5,1,0,8,7,8,7,0,3,1,6
2020-06-20 17:57:59.338258,4,3,9,4,2,9,6,8,2,3,0,8,5,2
2020-06-20 17:58:00.427352,3,7,2,9,3,4,8,2,8,9,5,1,5,5
2020-06-20 17:58:01.510542,9,7,3,8,8,4,3,3,3,7,3,4,4,6
2020-06-20 17:58:02.593493,3,8,2,1,3,4,4,0,9,8,1,8,1,9
2020-06-20 17:58:03.676466,6,7,2,2,8,4,8,3,4,8,3,0,0,7
2020-06-20 17:58:05.810742,4,0,8,1,3,4,8,1,7,7,8,6,2,6
2020-06-20 17:58:16.191529,5,6,8,4,0,5,0,4,4,9,5,1,8,8
2020-06-20 17:58:17.280818,3,4,5,4,2,0,9,2,6,1,6,8,7,2
2020-06-20 17:58:18.366888,8,3,0,4,7,5,4,2,3,4,3,5,8,9
2020-06-20 17:58:19.451043,8,6,2,9,0,9,8,0,6,0,3,9,0,9
2020-06-20 17:58:21.579675,0,5,0,8,1,9,6,7,5,1,8,1,2,4
2020-06-20 17:58:22.668239,0,3,4,0,7,4,3,1,8,9,6,4,5,3
2020-06-20 17:58:23.755594,3,0,6,3,3,4,8,6,8,2,8,1,6,2
2020-06-20 17:58:24.838615,3,3,4,2,2,9,4,9,1,1,3,8,7,1
2020-06-20 17:58:25.922473,4,4,4,9,5,5,8,4,0,3,7,6,2,2
2020-06-20 17:58:28.048528,2,7,4,8,3,5,0,2,1,0,2,8,1,0
2020-06-20 17:58:29.131350,9,8,3,4,8,9,8,0,0,1,1,8,5,4
2020-06-20 17:58:30.282190,4,3,3,8,1,5,6,6,8,6,9,4,9,0
2020-06-20 17:58:31.367198,3,4,4,4,3,5,0,8,1,5,0,9,5,7
2020-06-20 17:58:32.451005,5,8,7,6,7,9,3,9,9,6,7,4,8,4
2020-06-20 17:58:34.574294,8,0,0,3,1,4,4,5,5,8,6,8,4,6
2020-06-20 17:58:35.657528,3,7,5,1,7,5,6,2,8,1,7,9,8,2
2020-06-20 17:58:46.750910,9,7,3,2,8,4,8,1,0,6,0,6,7,6
2020-06-20 17:58:47.840008,4,6,2,0,3,0,8,0,8,1,0,7,6,6
2020-06-20 17:58:48.923253,5,0,8,1,2,5,4,5,8,8,5,4,9,2
2020-06-20 17:58:51.046511,4,5,4,3,1,9,8,2,3,8,3,6,4,8
2020-06-20 17:58:52.131895,9,3,0,0,3,0,8,4,8,7,6,5,0,2
2020-06-20 17:58:53.215312,2,3,2,0,7,9,4,2,0,4,3,7,3,2
2020-06-20 17:58:54.298581,6,4,2,8,0,4,3,7,1,9,9,2,7,1
2020-06-20 17:58:55.382217,6,5,2,0,5,9,0,0,3,9,9,8,9,8
2020-06-20 17:58:57.506265,0,9,0,9,5,5,0,6,5,6,4,0,8,0
2020-06-20 17:58:58.589303,3,6,0,8,2,9,8,4,6,2,4,3,1,7
2020-06-20 17:58:59.672274,8,4,6,8,7,4,8,3,6,4,4,8,7,9
2020-06-20 17:59:00.755312,6,6,3,5,2,4,3,9,5,7,7,7,0,0
2020-06-20 17:59:01.840970,6,4,3,1,7,5,4,1,9,7,6,0,3,5
2020-06-20 17:59:03.962252,5,5,7,6,0,9,4,5,4,9,0,0,7,2
2020-06-20 17:59:05.044978,2,0,0,9,7,0,1,8,9,7,9,1,3,4
2020-06-20 17:59:06.128605,2,5,2,5,3,5,8,2,4,6,8,2,3,2
2020-06-20 17:59:17.221899,0,8,9,3,9,7,3,2,0,5,3,1,8,3
2020-06-20 17:59:18.307752,8,8,1,0,8,9,0,7,9,0,3,7,3,2
2020-06-20 17:59:20.431117,6,8,2,4,8,9,4,2,6,1,4,5,7,2
2020-06-20 17:59:21.517754,4,9,0,2,2,0,6,9,7,3,9,8,6,0
2020-06-20 17:59:22.607239,6,4,5,4,7,0,6,1,7,9,3,0,2,8
2020-06-20 17:59:23.694010,5,3,4,3,7,0,0,3,3,5,4,4,8,6
2020-06-20 17:59:24.777304,4,7,9,3,2,2,6,0,8,4,3,9,3,3
2020-06-20 17:59:26.904272,6,7,5,2,0,4,6,6,2,8,0,8,4,2
2020-06-20 17:59:27.989983,6,4,2,1,9,7,1,1,7,4,2,3,4,6
2020-06-20 17:59:29.077019,5,9,4,6,5,5,8,9,5,0,7,2,4,8
2020-06-20 17:59:30.163850,8,8,2,8,0,4,3,0,6,0,1,2,9,9
2020-06-20 17:59:31.246729,8,5,7,7,8,9,4,5,9,7,4,0,9,9
2020-06-20 17:59:33.374131,7,5,3,0,2,9,0,0,7,7,1,3,0,9
2020-06-20 17:59:34.461347,2,7,9,5,3,5,0,5,5,2,2,1,1,9
2020-06-20 17:59:35.547029,9,6,9,3,3,5,0,9,6,2,5,9,2,4
2020-06-20 17:59:36.630535,4,4,3,5,3,9,4,1,0,1,1,3,4,3
2020-06-20 17:59:46.997220,3,1,0,3,5,9,4,1,3,9,2,5,3,1
2020-06-20 17:59:49.124128,2,4,5,5,8,5,6,8,1,4,0,9,1,9
2020-06-20 17:59:50.212140,6,6,4,8,1,5,0,1,4,8,0,2,6,9
2020-06-20 17:59:51.295621,5,0,7,9,7,0,0,4,9,9,6,8,8,0
2020-06-20 17:59:52.394978,9,4,1,0,1,0,8,3,2,1,4,2,4,0
2020-06-20 17:59:53.478211,8,0,9,4,3,9,8,2,2,1,6,2,9,0
2020-06-20 17:59:55.605624,0,8,3,4,1,5,8,7,2,7,2,3,1,8
2020-06-20 17:59:56.689769,8,6,4,6,2,5,1,5,4,1,0,9,8,9
2020-06-20 17:59:57.775586,8,5,1,6,3,0,4,1,2,7,5,5,7,0
2020-06-20 17:59:58.862945,8,6,6,7,2,4,8,4,6,1,8,0,2,3
2020-06-20 17:59:59.946648,8,3,3,9,7,5,8,0,0,5,2,3,0,3
2020-06-20 18:00:02.071410,8,0,2,5,7,4,0,9,8,5,7,8,2,6
2020-06-20 18:00:03.155416,6,1,4,7,8,9,6,3,0,9,2,7,9,8
2020-06-20 18:00:04.254785,8,6,2,2,3,9,4,6,9,0,9,6,5,7
2020-06-20 18:00:05.338201,2,6,7,2,8,4,6,7,5,0,4,2,7,8
2020-06-20 18:00:06.422769,8,5,3,2,7,9,8,8,0,5,2,1,8,2
2020-06-20 18:00:18.554684,0,0,6,4,0,5,9,1,4,3,8,1,8,0
2020-06-20 18:00:19.645175,3,6,9,4,2,0,0,6,3,6,5,8,6,9
2020-06-20 18:00:20.732934,4,8,1,8,3,0,6,6,4,5,9,6,1,7
2020-06-20 18:00:21.816260,3,6,4,7,1,5,8,9,3,0,7,3,0,9
2020-06-20 18:00:22.900099,5,5,1,9,8,9,1,2,7,7,4,3,6,6
2020-06-20 18:00:25.023158,2,6,6,0,2,9,4,8,6,8,8,4,2,6
2020-06-20 18:00:26.107004,9,3,6,4,0,7,8,2,0,9,5,1,3,1
2020-06-20 18:00:27.196848,2,6,5,4,2,9,3,2,1,5,2,9,5,7
2020-06-20 18:00:28.285204,4,3,4,6,3,5,8,6,0,7,5,4,5,8
2020-06-20 18:00:29.374607,2,5,2,9,7,0,0,6,3,8,7,6,8,8
2020-06-20 18:00:31.501808,2,7,9,8,3,9,3,5,3,7,8,4,6,7
2020-06-20 18:00:32.586587,0,2,8,5,2,5,4,6,8,8,5,0,7,0
2020-06-20 18:00:33.673728,6,5,9,3,7,9,8,2,1,9,4,9,7,8
2020-06-20 18:00:34.756433,7,5,8,8,1,5,0,7,6,8,3,7,9,1
2020-06-20 18:00:35.839919,2,1,5,6,3,5,6,0,8,9,0,5,4,7
2020-06-20 18:00:37.968164,9,5,7,0,2,9,4,9,0,5,7,9,0,3
2020-06-20 18:00:48.333368,0,8,0,1,0,4,0,8,8,6,5,9,6,4
2020-06-20 18:00:49.418240,3,1,2,4,7,5,6,9,2,3,6,1,2,7
2020-06-20 18:00:50.500969,4,7,5,8,2,5,4,1,7,5,8,5,2,5
2020-06-20 18:00:51.584242,9,5,1,3,5,0,4,7,9,5,2,6,0,2
2020-06-20 18:00:53.708830,2,6,0,2,1,5,4,1,9,3,4,2,6,5
2020-06-20 18:00:54.792539,0,8,1,1,3,4,3,0,9,6,4,4,5,9
2020-06-20 18:00:55.875298,0,7,9,5,7,9,3,5,6,4,6,6,4,3
2020-06-20 18:00:56.958389,0,6,6,3,3,4,0,1,6,0,1,7,5,7
2020-06-20 18:00:58.041287,3,2,6,2,7,4,8,5,4,1,9,5,4,5
2020-06-20 18:01:00.176298,5,7,2,7,0,9,4,1,5,4,4,0,3,8
2020-06-20 18:01:01.261337,4,9,3,5,2,2,8,2,4,1,9,1,7,3
2020-06-20 18:01:02.346167,9,3,0,5,2,0,4,3,2,5,3,6,6,4
2020-06-20 18:01:03.436104,4,0,2,2,2,0,4,8,7,0,3,0,7,2
2020-06-20 18:01:04.520123,5,6,1,2,3,2,3,9,7,0,8,1,7,7
2020-06-20 18:01:06.645585,8,1,4,8,2,2,8,3,8,7,9,1,5,7
2020-06-20 18:01:07.729727,8,0,9,4,1,9,8,4,7,9,2,3,9,4
2020-06-20 18:01:18.097785,8,9,6,9,1,5,8,8,8,6,1,2,6,5
2020-06-20 18:01:19.188451,0,0,9,7,7,9,8,0,0,3,1,4,6,0
2020-06-20 18:01:20.272897,5,5,5,7,7,9,8,1,4,3,1,7,8,1
2020-06-20 18:01:22.397715,5,5,0,5,1,4,4,0,3,5,6,2,2,7
2020-06-20 18:01:23.483803,7,3,7,0,7,0,8,4,5,0,2,1,7,0
2020-06-20 18:01:24.571814,9,2,0,2,3,4,8,2,3,1,2,7,1,1
2020-06-20 18:01:25.655178,0,6,2,2,7,0,3,6,8,1,2,9,7,0
2020-06-20 18:01:26.738202,9,1,5,3,7,0,6,2,8,1,0,0,1,5
2020-06-20 18:01:28.863357,8,1,2,5,8,4,8,4,7,5,3,4,8,6
2020-06-20 18:01:29.946810,7,2,9,5,1,9,4,9,8,3,7,8,9,4
2020-06-20 18:01:31.030381,4,9,7,1,1,5,5,1,2,2,7,6,7,6
2020-06-20 18:01:32.114065,9,3,4,3,2,9,4,4,7,6,9,0,8,3
2020-06-20 18:01:33.199594,9,5,5,2,5,5,8,5,9,6,3,5,7,7
2020-06-20 18:01:35.324501,9,9,2,0,7,4,8,6,3,6,5,4,3,0
2020-06-20 18:01:36.408340,4,9,9,9,7,9,6,5,8,8,5,8,5,7
2020-06-20 18:01:37.492519,3,4,3,4,7,9,1,2,8,6,5,4,5,6
2020-06-20 18:01:48.594413,4,6,3,4,2,0,8,7,4,8,2,8,6,7
2020-06-20 18:01:49.683966,9,4,9,8,2,9,1,1,7,0,8,9,7,0
2020-06-20 18:01:51.810656,8,7,1,1,3,9,0,8,2,2,8,6,8,1
2020-06-20 18:01:52.893524,3,0,2,8,3,4,6,4,6,0,0,6,0,1
2020-06-20 18:01:54.450650,8,5,6,2,7,5,0,7,2,9,3,6,9,8
2020-06-20 18:01:55.536975,9,6,5,4,3,9,4,5,1,1,6,6,1,2
2020-06-20 18:01:56.619854,3,1,4,0,7,5,4,8,7,0,1,6,6,3
2020-06-20 18:01:58.746923,9,7,9,0,3,5,3,3,2,3,2,4,5,5
2020-06-20 18:01:59.956402,7,3,2,6,0,2,8,8,4,6,3,0,7,7
2020-06-20 18:02:01.039788,5,8,9,7,5,0,1,9,5,5,5,6,4,1
2020-06-20 18:02:02.122886,7,3,8,9,7,5,4,3,7,2,7,9,6,7
2020-06-20 18:02:03.209425,0,7,6,5,7,0,4,6,4,9,9,8,6,5
2020-06-20 18:02:05.358077,9,2,5,2,3,9,3,5,5,4,5,3,0,5
2020-06-20 18:02:06.441057,5,5,0,0,7,9,8,1,0,8,6,7,9,9
2020-06-20 18:02:07.525164,8,2,5,6,6,4,4,5,1,0,5,5,5,3
2020-06-20 18:02:08.612216,5,3,1,8,3,5,3,4,7,3,2,4,7,6
2020-06-20 18:02:18.972222,9,5,5,6,0,5,0,4,2,6,3,7,6,0
2020-06-20 18:02:21.097012,5,3,0,2,2,5,6,8,9,8,2,5,9,2
